0.05813812818245714															
0.0035274561775942917	0.07015501977728189														
-0.0022903175648564325	0.0010806621757612211	0.022990631329349764													
-0.006529278740153993	0.0186204941605779	-0.0006965641977858712	0.040217970632111306												
0.0005577028211403295	-0.001193295063536104	0.0010061972617349153	-0.0011056441779187104	0.01383011332148009											
0.015630893301270467	-0.011253445274958439	-0.0025595240616739547	-0.007468082531630935	-0.004254987703027929	0.05789680934672057										
-0.011351369868816637	-0.004024786897353402	0.005375739708436387	0.012547587922069357	0.0024502137955770623	0.0034231240657783893	0.06983548724522891									
-0.0026819880102249977	0.005388302160269448	0.01221124028196877	-0.0007095852212637421	-0.0020606353999282068	-0.0025336757249389413	0.0009758626457877367	0.0230018337326545								
-0.004183151487766643	0.0025108559816370557	-0.0020446984634408423	-0.00151870205315522	0.002171996867968956	0.0005505637790657186	-0.0011776127492075378	0.0010472297773911066	0.013799176806605922							
-0.10744219693017229	-0.06449748141638162	-0.03608911916898451	-0.013978039016654516	0.009641378657080209	-0.10682845532974708	-0.06421878334752927	-0.035528488998671205	0.009463090470059993	0.42990688106051744						
0.003763763309837194	-0.012536842125961484	0.008123679482139132	-0.004621245032383085	0.00408437641251836	0.0036270200684358975	-0.01237419148321793	0.008005563469459069	0.004121435406333232	-0.0033674379407484523	0.07009811745311648					
-0.021689019818593093	-0.01342622453474658	0.007022977073654017	-0.0004254807662040297	-0.0030641032882581312	-0.021594743538659526	-0.013393702775503197	0.007109313754469597	-0.0030565044688389467	0.08513933676363461	-0.005319979560694452	0.06942519347798227				
0.01785799087512844	0.025089764137113557	0.02244395006292309	0.008593341762566646	-0.0057314826951166895	0.018012799056566296	0.02532883585871555	0.022404738447889726	-0.005688254219615168	-0.0003232390288476772	0.011717807515732565	-0.006959850807826087	0.33082855093785013			
-0.006084794598660369	-0.009578803563490224	-0.008763735307849446	0.006878948909162734	-0.003955728758259107	-0.005922233040663395	-0.009616402517069564	-0.008793589300946682	-0.00393045314288013	-0.0028262149712261486	-0.014957287367073163	0.00899422906626822	-0.12538551321352714	0.21189130214449003		
0.0034024347150469827	-0.03035729202909146	-0.001166443253924853	-0.014629133456757516	-0.002509623165979323	0.002897651672800393	-0.03067255061503689	-0.0013228265706483958	-0.0025482577681803283	-0.00782970196296734	0.0014583061283942322	0.0721353625702013	-0.012144321133513158	0.018742244080358517	0.17565294850362628	
-0.026410238173879184	-0.03202747582893953	-0.014230138203386599	-0.016009585247863757	0.005183641840750992	-0.02670504761039206	-0.03194212816555299	-0.01425535614815105	0.005047494475956033	-0.0012549756793543976	-0.03623196978165949	-0.00014155079556325834	-0.0619596457915097	-0.19007053919122865	-0.000495849675158283	0.2134858546366776
