0.008077659751129349													
-0.00800326237684878	0.00819772515108995												
1.611084023172768e-05	-8.33598919623181e-06	0.0002157680512730443											
0.001043852974334217	-0.00039374924761911324	2.521585543326159e-06	0.008056843850418778										
-0.0003964301092030057	0.000611488725418113	-2.6004658942876897e-05	-0.007975267797985195	0.00815493966417347									
2.575456064007192e-06	-2.564717436251071e-05	5.638861159966459e-05	1.4307287670814114e-05	-2.5323141902740265e-06	0.00021602394509830677								
0.022391914169898768	-0.06077856116310053	0.00020346680807398424	0.022340225613265367	-0.06063552878920231	0.00015536688715459793	1.273579490553438							
-0.0037340194409350522	0.018062125730326964	-0.001406679090295735	-0.0036939691211176975	0.018054414813376104	-0.0013997827352956935	-0.539688464748254	0.6227282337987436						
0.00019800387899169235	0.0004944062969674378	0.0005615713284052326	0.0002758647072540546	0.0004311501042442954	0.0005585546054667986	0.0036096241681911057	0.0024057384179361208	0.08898831014292703					
0.00182318491693397	0.01613278925604912	-0.0014731422624087143	0.001757929380734817	0.016140739695102598	-0.001471399615151073	-0.558276516103914	0.08099165758164273	-0.002570880262744449	0.21079662362458357				
0.02124602317331436	0.005698606154919529	-2.5033838717933933e-05	0.02130090271932649	0.005612056823909636	-1.8971300317047494e-05	-0.8999155333836765	-0.0678829304313816	-0.006179797846919313	0.22560432127551228	0.4671237989190101			
0.0010262203713598608	-0.0007716782198316369	-6.853185281915079e-06	0.0010219840204692531	-0.0007647104510661428	-7.870062990452797e-06	0.03263389414234674	-0.005831209597134013	0.0003398533617206406	-0.0024633188114455695	-0.008878518586900586	0.0010728313102868823		
-0.000542382995980072	0.0003197224808416648	-0.00014347470930275088	-0.0005581039229032754	0.0003356390420051446	-0.00014413205382442468	-0.0014732990234749277	0.00032254046655566526	-0.002801297665569205	-0.002305151375572717	0.001110023649301628	-3.932717118459604e-05	0.02278743319687191	
-0.0005751037118576705	0.0010080511233504716	-8.503644848652369e-05	-0.0005706409803326231	0.0009989321700237305	-8.522070118469126e-05	-0.002998789463697138	0.0007446165601168175	0.00031011221665845634	-0.0012679551145832468	0.00030807319207254436	-0.0001685605983219765	0.0006578253566257367	0.009534020552354276
