0.0015101753025452515														
0.0017865513405471945	0.0007688253462538539													
7.566897098006059e-06	4.770470987008977e-06	0.0003630046162650198												
0.00019486854671908665	0.00010658737363716414	1.19497866867165e-05	0.0015066999101166747											
0.00010664885618347305	5.7222185653086785e-05	7.88635235621158e-06	0.0017810923934380028	0.0007653188681289352										
1.1783853864590614e-05	7.792524078293557e-06	9.473837832472233e-05	8.424442169922048e-06	3.971812946696137e-06	0.0003632777820398006									
0.01603105476410778	0.009364266712179213	0.00016796800761829903	0.01604356441742633	0.009353527599759917	0.00013356465553554354	0.08772746404585738								
0.0017849786785329317	0.0011232984651392195	0.00017909513885450075	0.0017778776946681999	0.0011162474931590072	0.00017736444553409047	0.005434978900613753	0.007121131516079175							
0.0035991094209257076	0.002218858783509734	0.001250365699159953	0.003622796491979297	0.002232163959452083	0.0012777852437149673	0.03216136625739657	0.000698885359092177	0.014056198563756384						
0.007760745504805569	0.0048384371803484	0.002212479132689038	0.007771369313563516	0.004855514698835333	0.0022212033932596455	0.044992317771871626	0.0011983587595180416	0.005880391229638463	0.017312540409019143					
0.0006582782597540673	0.0004451789795877419	0.0006963488633862761	0.0006564608525660747	0.0004378258643000196	0.0006959271044329538	0.002600054066466361	0.014156011246712553	0.0004459489239434736	0.0006280191655411617	0.018292286604848672				
0.005022288322847218	0.0027779145428784026	0.0010313210726253196	0.005020739513763202	0.0027709494447174816	0.0010268966811539106	0.06529652219958414	0.0012910916682306118	0.010345156384019632	0.014474986433376651	0.0017231806434448672	0.02868174111091409			
0.00928080562608863	0.005183168632059409	0.0013484888040582248	0.009285900292344162	0.0051709085829562875	0.0013231094374698148	0.0876311962739865	0.0023025258611962455	0.010810969834727896	0.03208148931933341	0.0012000907283193933	0.01940027517722832	0.04959296883501659		
0.0010265445280759774	0.0005428363564950208	0.00019358166371592162	0.0010196386756828593	0.0005379605345902006	0.00019363969920678438	0.033284390557792906	0.001361079161246753	0.004238579536842098	0.007524629474485231	0.0007121218166306326	0.008706742977323236	0.007719720942636914	0.009843282254879824	
0.0002390801239030485	0.00013832621308810725	0.00011474878169065464	0.00023830354010244027	0.00013645045257287052	0.0001147716155372258	0.001103818603478103	0.0029472181230374246	8.760283842258211e-05	0.0002089067910856825	0.012694335512302988	0.0009063865967353174	0.0006448796361718588	0.00015055431404949044	0.008923011800104809
