0.007650727226531677													
0.008367773168128605	0.005784868438473435												
7.288375715411907e-05	5.205737353051012e-05	0.003926037297891308											
0.0009886816995625875	0.00044621039466649653	0.00010199924038020798	0.0076310115188616585										
0.0004478261467060055	0.0004315077369583754	5.108530416549948e-05	0.008338590788004559	0.005754676109708305									
0.00010015357939622414	5.039302395071887e-05	0.0010260267496064062	8.313061166707154e-05	4.3594163120051866e-05	0.0039306934492369505								
0.010266165545226932	0.013279753653454832	0.00031127615376500597	0.010266569240740054	0.013254490146753495	0.0002603905684640153	0.10990373318358533							
0.020470709302273203	0.009017392455297174	0.005791171310339908	0.02049431677709803	0.00905082324977817	0.005790309155974963	0.06540005846036792	0.11080184787866484						
0.006840822223537444	0.003649245763646897	0.004143332354382817	0.006836316199400079	0.0036356120141144946	0.004135633501447124	0.0064114762872607015	0.005115562392912634	0.13408840395827565					
0.008598062028878707	0.005240990461861846	0.003362712218710133	0.008588299875415501	0.005239731584183867	0.0033562439104551467	0.06790393287337994	0.035678495236488784	0.002223314446347079	0.054358670367279066				
0.019639174595958986	0.010304618583230504	0.006137798024511776	0.01965908044493435	0.010266362175954872	0.005993757952380059	0.15302742082262863	0.30989513013585274	0.004741153176176255	0.10491340558679156	0.2610649265756101			
0.005038803313119939	0.0031583730700703873	0.0016136571788932603	0.005008778958834058	0.003136019371321158	0.0016129424683574908	0.02971341407181095	0.013296717010198402	0.0013027335358973607	0.03035320295037189	0.03623454133271171	0.02396128738634459		
0.00044143600458909713	0.0005453202018114547	0.0004499660415377794	0.0004402314084291779	0.0005393521738453811	0.0004507351407134887	0.00037716599822856225	0.00040350848308138334	0.0049105538462845075	0.0008260259753904111	0.0004581473527370061	0.0004092575585940771	0.00797440158014383	
0.009974826606139981	0.0029347345659455006	0.0011977714909827727	0.009953401315499277	0.002921985141479575	0.0011842279050180528	0.0037930055000571588	0.006482820047381345	0.268213488471761	0.002088317179650327	0.002114450887396329	0.0017874011596345006	0.012041663497065501	0.1779505203156594
