0.06714907628438288															
-0.0034204243754848013	0.08929364657967202														
-0.0002639043575218547	0.000529197513089788	0.007201126532668946													
0.0035066564392410293	-0.00017380763080558637	0.0006805979407175852	0.152655332456164												
-0.0009887711953296685	4.240821445894438e-05	0.0007746459393295456	0.005929746593424323	0.028723893742473156											
-0.005525965225183449	-0.02204581031281634	0.004604776632495526	0.002675130513621199	0.0002928121531959836	0.06670213272270481										
-0.022118938923073705	-0.013814583420118473	0.0023432104202993007	-0.008877141320750653	-9.437446834524924e-05	-0.0035915203880034496	0.08873012137079447									
0.0045585680658248445	0.0023714085672176116	0.0038248052057197786	0.000344336901246578	-0.0015317770768467596	-0.0002928700547683294	0.00047433775204613893	0.007204635349913315								
0.0001915488474612398	-4.2094420601782034e-05	-0.0015191132328304761	0.0023554336088855155	-0.002661591757615024	-0.0010022987193987615	4.8285887394264315e-05	0.0008081247542141038	0.028666887240904052							
-0.023501129916360802	-0.021922195335045844	-0.009367053945555183	-0.04889110264224755	0.0016612798319989401	-0.023372448141058877	-0.021656492698510027	-0.009389939821206679	0.0016112271025136814	0.1313781316602869						
-0.013813547536743923	-0.023249859060347627	0.009298875587962864	-0.07158507001979549	-0.013863280089288835	-0.012842876435369313	-0.022366517931834265	0.00929970606992276	-0.01384107012659554	-0.01012077442618868	0.11884866317333197					
-0.00032740313505624785	-0.0016974705161072329	-0.003497336321302176	-0.05150908464708223	-0.011390655193134137	-0.00039467817541002925	-0.001767650967722828	-0.0034057307943579996	-0.011466714568020984	0.051345089392646315	0.009562467505463426	0.1263704458663769				
0.032293999199097034	0.02262984192506591	0.01790400893900642	0.005334081784813954	0.005489561583172247	0.0324749337416792	0.022905709273274594	0.017966295042957513	0.005751124041986352	-0.006701380839467974	0.0005100899666505426	-0.00359496449934521	0.4712451057741372			
0.004715467995647565	-0.018754680056462816	-0.0071049532047407285	-0.007410020726390298	-0.008652048515147937	0.0043586685701822725	-0.018787826215826642	-0.007150911571202464	-0.008623437240139618	0.004304096216474124	-0.07488991770196825	0.0014970780246968685	-0.306988827682394	0.2271131509233447		
-0.0009764638397867786	-0.03416960943034299	0.0027113847289928703	0.013521113129673745	-0.005403316197454423	-0.0008019487824851013	-0.03426375004133797	0.002683669154897892	-0.005482793444827192	0.048312021821843104	-0.00566280564573747	0.0025914410994250237	-0.022874891093858596	0.024640185335839143	0.15494044807230214	
-0.024648229100584104	-0.0182957719257405	-0.010025358110264969	0.00954924204724042	-0.0017687188834159852	-0.02480028368684571	-0.01803765084174376	-0.010081624215369157	-0.0018499281475536263	0.0040328911707694926	-0.02963196293530332	-0.002208737752076015	-0.06260273787525317	0.030052002215721824	0.004004130710892978	0.08986010661705278
