0.009479720324033006													
0.013535341110978894	0.006536916492587066												
3.834727442341839e-05	3.317904859242079e-05	0.0015877599912500287											
0.0012250372708153376	0.0007841154133101833	4.1348545502543986e-05	0.009455291352881869										
0.0007847384236269332	0.0004876048733696876	2.962194148842548e-05	0.01348830578253715	0.006502799081974619									
4.0637467793590774e-05	2.9239194593065612e-05	0.0004149436440281275	3.929395259455603e-05	2.588348106228904e-05	0.001589643022474357								
0.03278663287485184	0.02163528864259494	0.00019212959173416558	0.03278027755549713	0.021579771291968128	0.00016298866526814304	0.3304638275673279							
0.018521930912273877	0.013413686665203099	0.0011001677660022705	0.01856665508891984	0.013412635024315252	0.001150527254373695	0.1703697634256311	0.21376688476549843						
0.0055581738862608004	0.004080659520316681	0.001038154061657629	0.005533345399917355	0.00405624524875235	0.0010353966188414918	0.0034669308870679235	0.004890674110338957	0.04956266712233225					
0.015580925962006578	0.009346526833300275	0.001806970051620401	0.01554998782041555	0.009268593543537996	0.001804274768885971	0.2554231457421642	0.06951395527111563	0.0018835084902109368	0.12083336051152517				
0.02222067598955999	0.01939191509132609	0.0012307879831858076	0.02225619165156381	0.019365419557513745	0.0011684768020061207	0.5321521273535148	0.2746208550293817	0.00516145545189708	0.13872203611415612	0.45423619065100435			
0.010401013161984586	0.005979972872438056	0.0021951976829854714	0.010344126140654504	0.005945705425210729	0.0022007614051329826	0.22471651067662368	0.07324318006968945	0.0023164990160127854	0.14074300987297478	0.10897469551399276	0.07444978628118534		
0.0021879165194562712	0.0012363547572390697	0.0004827263230382619	0.002178567015461171	0.0012172860785976802	0.0004854851088182386	0.001039216847454766	0.000525951552300991	0.00942878735916482	0.003808727531589172	0.0015295585370880384	0.0007987772041984468	0.037140398487024356	
0.0063379921552386195	0.0026574496224047806	0.001223571696998735	0.006352813018849169	0.002676242808542583	0.0012210964734866827	0.026362593309407663	0.007591264069560602	0.08287922514506396	0.005640432795516273	0.007557846071462399	0.020613246106826005	0.01811136578074832	0.1921482923619849
